qid,query,docno,docid,score,rank
1115210,what is chaff and flare,8390252,8390252,0.82826245,6
1115210,what is chaff and flare,845828,845828,0.8269329,7
1115210,what is chaff and flare,4450406,4450406,0.8261545,8
1115210,what is chaff and flare,840010,840010,0.8251531,9
1115210,what is chaff and flare,5547292,5547292,0.82248497,10
1115210,what is chaff and flare,6797762,6797762,0.8219392,11
1115210,what is chaff and flare,5547294,5547294,0.821501,12
1115210,what is chaff and flare,845820,845820,0.82145107,13
1115210,what is chaff and flare,840012,840012,0.82141,14
1115210,what is chaff and flare,3031184,3031184,0.8212249,15
1115210,what is chaff and flare,845823,845823,0.8210199,16
1115210,what is chaff and flare,4781712,4781712,0.8207389,17
1115210,what is chaff and flare,8111883,8111883,0.82019484,18
1115210,what is chaff and flare,1049525,1049525,0.81881416,19
1115210,what is chaff and flare,280723,280723,0.818671,20
1115210,what is chaff and flare,7941240,7941240,0.81840926,21
1115210,what is chaff and flare,5682491,5682491,0.8181406,22
1115210,what is chaff and flare,7487600,7487600,0.81578463,23
1115210,what is chaff and flare,7463700,7463700,0.8157189,24
1115210,what is chaff and flare,5547295,5547295,0.81497955,25
1115210,what is chaff and flare,2759248,2759248,0.8144097,26
1115210,what is chaff and flare,8390254,8390254,0.814002,27
1115210,what is chaff and flare,5547299,5547299,0.8136902,28
1115210,what is chaff and flare,1930304,1930304,0.8125497,29
1115210,what is chaff and flare,2759242,2759242,0.81105924,30
1115210,what is chaff and flare,3031193,3031193,0.8102393,31
1115210,what is chaff and flare,4791665,4791665,0.810011,32
1115210,what is chaff and flare,7082206,7082206,0.8096789,33
1115210,what is chaff and flare,2539940,2539940,0.80967796,34
1115210,what is chaff and flare,1419213,1419213,0.80924773,35
1115210,what is chaff and flare,2168219,2168219,0.8091949,36
1115210,what is chaff and flare,2759249,2759249,0.8089701,37
1115210,what is chaff and flare,708559,708559,0.80874956,38
1115210,what is chaff and flare,3464699,3464699,0.80849314,39
1115210,what is chaff and flare,5547291,5547291,0.8083915,40
1115210,what is chaff and flare,4126347,4126347,0.8077996,41
1115210,what is chaff and flare,382378,382378,0.8071842,42
1115210,what is chaff and flare,4781704,4781704,0.80697846,43
1115210,what is chaff and flare,1930303,1930303,0.80694634,44
1115210,what is chaff and flare,4531466,4531466,0.8069305,45
1115210,what is chaff and flare,3031188,3031188,0.8068358,46
1115210,what is chaff and flare,7082204,7082204,0.8067607,47
1115210,what is chaff and flare,3031191,3031191,0.80656165,48
1115210,what is chaff and flare,7941239,7941239,0.80650973,49
1115210,what is chaff and flare,2168221,2168221,0.806363,50
1115210,what is chaff and flare,3631632,3631632,0.8059721,51
1115210,what is chaff and flare,2458146,2458146,0.80570704,52
1115210,what is chaff and flare,3031192,3031192,0.8056578,53
1115210,what is chaff and flare,5360047,5360047,0.8056034,54
1115210,what is chaff and flare,358535,358535,0.8055978,55
1115210,what is chaff and flare,7463703,7463703,0.8053801,56
1115210,what is chaff and flare,5547298,5547298,0.80499613,57
1115210,what is chaff and flare,7189191,7189191,0.8049687,58
1115210,what is chaff and flare,4531467,4531467,0.8047222,59
1115210,what is chaff and flare,316221,316221,0.8044775,60
1115210,what is chaff and flare,2894064,2894064,0.80442065,61
1115210,what is chaff and flare,4531469,4531469,0.80426157,62
1115210,what is chaff and flare,4126346,4126346,0.80417824,63
1115210,what is chaff and flare,4063001,4063001,0.8038641,64
1115210,what is chaff and flare,3793701,3793701,0.80377495,65
1115210,what is chaff and flare,4274737,4274737,0.8034456,66
1115210,what is chaff and flare,5682486,5682486,0.80312455,67
1115210,what is chaff and flare,8787715,8787715,0.8030232,68
1115210,what is chaff and flare,6273304,6273304,0.802927,69
1115210,what is chaff and flare,5903118,5903118,0.8026438,70
1115210,what is chaff and flare,8696096,8696096,0.8025358,71
1115210,what is chaff and flare,2864045,2864045,0.8025154,72
1115210,what is chaff and flare,8182603,8182603,0.8024538,73
1115210,what is chaff and flare,2003438,2003438,0.80211437,74
1115210,what is chaff and flare,1294739,1294739,0.80198824,75
1115210,what is chaff and flare,4531468,4531468,0.80184305,76
1115210,what is chaff and flare,2992530,2992530,0.8017047,77
1115210,what is chaff and flare,6123075,6123075,0.8014575,78
1115210,what is chaff and flare,2864040,2864040,0.80138314,79
1115210,what is chaff and flare,5903113,5903113,0.80103946,80
1115210,what is chaff and flare,6780469,6780469,0.8010334,81
1115210,what is chaff and flare,6577861,6577861,0.800909,82
1115210,what is chaff and flare,8119266,8119266,0.8008812,83
1115210,what is chaff and flare,8253251,8253251,0.80079895,84
1115210,what is chaff and flare,6773575,6773575,0.80074704,85
1115210,what is chaff and flare,8174061,8174061,0.80070394,86
1115210,what is chaff and flare,1930297,1930297,0.80069244,87
1115210,what is chaff and flare,7463699,7463699,0.8006624,88
1115210,what is chaff and flare,7610291,7610291,0.8004206,89
1115210,what is chaff and flare,4450404,4450404,0.8004129,90
1115210,what is chaff and flare,5769768,5769768,0.8003843,91
1115210,what is chaff and flare,1968981,1968981,0.8003156,92
1115210,what is chaff and flare,7220188,7220188,0.80021083,93
1115210,what is chaff and flare,7463702,7463702,0.8001559,94
1115210,what is chaff and flare,6749400,6749400,0.79993606,95
1115210,what is chaff and flare,2759244,2759244,0.7998012,96
1115210,what is chaff and flare,3892480,3892480,0.7995057,97
1115210,what is chaff and flare,3550016,3550016,0.7995057,98
1115210,what is chaff and flare,8561242,8561242,0.7993982,99
1115210,what is chaff and flare,7082205,7082205,0.7993232,100
1115210,what is chaff and flare,99508,99508,0.799163,101
1115210,what is chaff and flare,8174062,8174062,0.79912555,102
1115210,what is chaff and flare,7374113,7374113,0.799073,103
1115210,what is chaff and flare,3212159,3212159,0.7990463,104
1115210,what is chaff and flare,7463704,7463704,0.798938,105
1115210,what is chaff and flare,2864049,2864049,0.79891884,106
1115210,what is chaff and flare,4572817,4572817,0.7988291,107
1115210,what is chaff and flare,7082211,7082211,0.79869914,108
1115210,what is chaff and flare,8504985,8504985,0.7984607,109
1115210,what is chaff and flare,8111884,8111884,0.7984047,110
1115210,what is chaff and flare,7706158,7706158,0.7984029,111
1115210,what is chaff and flare,1930295,1930295,0.79836655,112
1115210,what is chaff and flare,2539934,2539934,0.7982024,113
1115210,what is chaff and flare,5770457,5770457,0.7981336,114
1115210,what is chaff and flare,384528,384528,0.7981096,115
1115210,what is chaff and flare,3562333,3562333,0.79805624,116
1115210,what is chaff and flare,4722362,4722362,0.79788226,117
1115210,what is chaff and flare,5560773,5560773,0.79774845,118
1115210,what is chaff and flare,8114326,8114326,0.7976381,119
1116380,what is a nonconformity earth science,1537447,1537447,0.9033421,0
1116380,what is a nonconformity earth science,8100546,8100546,0.9010017,1
1116380,what is a nonconformity earth science,8100543,8100543,0.89968425,2
1116380,what is a nonconformity earth science,283267,283267,0.896323,3
1116380,what is a nonconformity earth science,2960678,2960678,0.8904717,4
1116380,what is a nonconformity earth science,684559,684559,0.884702,5
1116380,what is a nonconformity earth science,283261,283261,0.8843138,6
1116380,what is a nonconformity earth science,2302568,2302568,0.88270617,7
1116380,what is a nonconformity earth science,1422761,1422761,0.87975353,8
1116380,what is a nonconformity earth science,684564,684564,0.8793314,9
1116380,what is a nonconformity earth science,521336,521336,0.877554,10
1116380,what is a nonconformity earth science,8100542,8100542,0.8770509,11
1116380,what is a nonconformity earth science,765640,765640,0.87506855,12
1116380,what is a nonconformity earth science,521341,521341,0.87368894,13
1116380,what is a nonconformity earth science,1422757,1422757,0.8733118,14
1116380,what is a nonconformity earth science,1537444,1537444,0.8712405,15
1116380,what is a nonconformity earth science,283259,283259,0.8712312,16
1116380,what is a nonconformity earth science,1422758,1422758,0.8707742,17
1116380,what is a nonconformity earth science,1422755,1422755,0.87027735,18
1116380,what is a nonconformity earth science,3588232,3588232,0.869468,19
1116380,what is a nonconformity earth science,6993311,6993311,0.8686091,20
1116380,what is a nonconformity earth science,283258,283258,0.8682358,21
1116380,what is a nonconformity earth science,1422756,1422756,0.8676145,22
1116380,what is a nonconformity earth science,5752657,5752657,0.8669524,23
1116380,what is a nonconformity earth science,521337,521337,0.8663895,24
1116380,what is a nonconformity earth science,8119446,8119446,0.86627495,25
1116380,what is a nonconformity earth science,1537450,1537450,0.865749,26
1116380,what is a nonconformity earth science,765642,765642,0.8657042,27
1116380,what is a nonconformity earth science,283265,283265,0.865363,28
1116380,what is a nonconformity earth science,8100545,8100545,0.864476,29
1116380,what is a nonconformity earth science,2302570,2302570,0.8630514,30
1116380,what is a nonconformity earth science,1635678,1635678,0.86297774,31
1116380,what is a nonconformity earth science,283263,283263,0.8622503,32
1116380,what is a nonconformity earth science,1422754,1422754,0.86169446,33
1116380,what is a nonconformity earth science,1537442,1537442,0.86048627,34
1116380,what is a nonconformity earth science,521344,521344,0.8604206,35
1116380,what is a nonconformity earth science,5752652,5752652,0.8598833,36
1116380,what is a nonconformity earth science,444974,444974,0.85987556,37
1116380,what is a nonconformity earth science,2302571,2302571,0.85809267,38
1116380,what is a nonconformity earth science,1635680,1635680,0.85747075,39
1116380,what is a nonconformity earth science,684563,684563,0.8569604,40
1116380,what is a nonconformity earth science,1537448,1537448,0.8567989,41
1116380,what is a nonconformity earth science,1645711,1645711,0.85674155,42
1116380,what is a nonconformity earth science,765643,765643,0.85661465,43
1116380,what is a nonconformity earth science,5752654,5752654,0.8564292,44
1116380,what is a nonconformity earth science,765645,765645,0.85609114,45
1116380,what is a nonconformity earth science,631532,631532,0.85586095,46
1116380,what is a nonconformity earth science,521339,521339,0.85450834,47
1116380,what is a nonconformity earth science,521342,521342,0.8539902,48
1116380,what is a nonconformity earth science,521345,521345,0.85371655,49
1116380,what is a nonconformity earth science,3588234,3588234,0.8533928,50
1116380,what is a nonconformity earth science,521338,521338,0.8532332,51
1116380,what is a nonconformity earth science,283260,283260,0.8527683,52
1116380,what is a nonconformity earth science,5993459,5993459,0.8525094,53
1116380,what is a nonconformity earth science,4118332,4118332,0.8519852,54
1116380,what is a nonconformity earth science,4118337,4118337,0.8519751,55
1116380,what is a nonconformity earth science,2302565,2302565,0.8515893,56
1116380,what is a nonconformity earth science,2960673,2960673,0.8515675,57
1116380,what is a nonconformity earth science,3588233,3588233,0.85156083,58
1116380,what is a nonconformity earth science,4118339,4118339,0.85120445,59
1116380,what is a nonconformity earth science,1422760,1422760,0.8506509,60
1116380,what is a nonconformity earth science,6993313,6993313,0.84948504,61
1116380,what is a nonconformity earth science,765646,765646,0.8492701,62
1116380,what is a nonconformity earth science,521340,521340,0.84874034,63
1116380,what is a nonconformity earth science,8784326,8784326,0.84842676,64
1116380,what is a nonconformity earth science,1422759,1422759,0.84821117,65
1116380,what is a nonconformity earth science,765644,765644,0.8479556,66
1116380,what is a nonconformity earth science,2302566,2302566,0.847787,67
1116380,what is a nonconformity earth science,1012460,1012460,0.84763026,68
1116380,what is a nonconformity earth science,2302569,2302569,0.84724665,69
1116380,what is a nonconformity earth science,3588238,3588238,0.8470105,70
1116380,what is a nonconformity earth science,1537445,1537445,0.8459009,71
1116380,what is a nonconformity earth science,283262,283262,0.8458315,72
1116380,what is a nonconformity earth science,283264,283264,0.8455679,73
1116380,what is a nonconformity earth science,1537446,1537446,0.8454033,74
1116380,what is a nonconformity earth science,5752655,5752655,0.84507835,75
1116380,what is a nonconformity earth science,1935531,1935531,0.84336627,76
1116380,what is a nonconformity earth science,684558,684558,0.84245765,77
1116380,what is a nonconformity earth science,4118334,4118334,0.8416108,78
1116380,what is a nonconformity earth science,3588237,3588237,0.83868134,79
