qid,docid,docno,rank,score,query
1133579,555630,555630,45,20.184410095214844,how does granulation tissue start
1133579,4274865,4274865,46,20.183284759521484,how does granulation tissue start
1133579,4174896,4174896,47,20.039718627929688,how does granulation tissue start
1133579,1817057,1817057,48,19.976015090942383,how does granulation tissue start
1133579,6252757,6252757,49,19.95587921142578,how does granulation tissue start
1133579,4931647,4931647,50,19.951570510864254,how does granulation tissue start
1133579,2130046,2130046,51,19.928794860839844,how does granulation tissue start
1133579,1659306,1659306,52,19.89631080627441,how does granulation tissue start
1133579,2130049,2130049,53,19.882049560546875,how does granulation tissue start
1133579,733208,733208,54,19.869647979736328,how does granulation tissue start
1133579,1223435,1223435,55,19.802839279174805,how does granulation tissue start
1133579,7722928,7722928,56,19.779727935791016,how does granulation tissue start
1133579,8220879,8220879,57,19.620193481445312,how does granulation tissue start
1133579,5277541,5277541,58,19.514236450195312,how does granulation tissue start
1133579,4931645,4931645,59,19.494537353515625,how does granulation tissue start
1133579,2067545,2067545,60,19.459449768066406,how does granulation tissue start
1133579,6600375,6600375,61,19.44775009155273,how does granulation tissue start
1133579,4506270,4506270,62,19.37539291381836,how does granulation tissue start
1133579,7717136,7717136,63,19.348752975463867,how does granulation tissue start
1133579,1675414,1675414,64,19.304222106933597,how does granulation tissue start
1133579,1318196,1318196,65,19.2861442565918,how does granulation tissue start
1133579,5801085,5801085,66,19.24937057495117,how does granulation tissue start
1133579,8828065,8828065,67,19.21403312683105,how does granulation tissue start
1133579,1318191,1318191,68,19.1767692565918,how does granulation tissue start
1133579,7273682,7273682,69,19.171316146850582,how does granulation tissue start
1133579,1563220,1563220,70,19.13629913330078,how does granulation tissue start
1133579,5801088,5801088,71,19.113513946533203,how does granulation tissue start
1133579,4764907,4764907,72,19.10586166381836,how does granulation tissue start
1133579,2067546,2067546,73,19.003498077392575,how does granulation tissue start
1133579,4135675,4135675,74,18.959392547607425,how does granulation tissue start
1133579,1694484,1694484,75,18.941938400268555,how does granulation tissue start
1133579,4232183,4232183,76,18.880306243896484,how does granulation tissue start
1133579,8379136,8379136,77,18.839168548583984,how does granulation tissue start
1133579,5801082,5801082,78,18.79184913635254,how does granulation tissue start
1133579,2180173,2180173,79,18.717090606689453,how does granulation tissue start
1133579,2727068,2727068,80,18.71455383300781,how does granulation tissue start
1133579,1694490,1694490,81,18.68533706665039,how does granulation tissue start
1133579,3691484,3691484,82,18.67824363708496,how does granulation tissue start
1133579,1659305,1659305,83,18.66617202758789,how does granulation tissue start
1133579,4451320,4451320,84,18.572998046875,how does granulation tissue start
1133579,3691487,3691487,85,18.55498504638672,how does granulation tissue start
1133579,7402526,7402526,86,18.53558349609375,how does granulation tissue start
1133579,2067540,2067540,87,18.53542709350586,how does granulation tissue start
1133579,8384616,8384616,88,18.521085739135746,how does granulation tissue start
1133579,4373467,4373467,89,18.51584243774414,how does granulation tissue start
1133579,2067543,2067543,90,18.48641967773437,how does granulation tissue start
1133579,5277546,5277546,91,18.46833610534668,how does granulation tissue start
1133579,8741939,8741939,92,18.458324432373047,how does granulation tissue start
1133579,16968,16968,93,18.448036193847656,how does granulation tissue start
1133579,1052173,1052173,94,18.43844985961914,how does granulation tissue start
1133579,733207,733207,95,18.412872314453125,how does granulation tissue start
1133579,3841456,3841456,96,18.410911560058597,how does granulation tissue start
1133579,7700077,7700077,97,18.40572738647461,how does granulation tissue start
1133579,3334477,3334477,98,18.38492202758789,how does granulation tissue start
1133579,6452460,6452460,99,18.38298988342285,how does granulation tissue start
1136043,8728076,8728076,0,28.105243682861328,difference between a hotel and motel
1136043,8728074,8728074,1,27.803192138671875,difference between a hotel and motel
1136043,8728077,8728077,2,27.77652359008789,difference between a hotel and motel
1136043,8728069,8728069,3,27.06543731689453,difference between a hotel and motel
1136043,8728071,8728071,4,26.94068717956543,difference between a hotel and motel
1136043,1056534,1056534,5,26.369104385375977,difference between a hotel and motel
1136043,5369640,5369640,6,26.35869598388672,difference between a hotel and motel
1136043,4882508,4882508,7,25.743446350097656,difference between a hotel and motel
1136043,8728073,8728073,8,25.724262237548828,difference between a hotel and motel
1136043,6893739,6893739,9,25.340835571289062,difference between a hotel and motel
1136043,8728072,8728072,10,25.313011169433597,difference between a hotel and motel
1136043,160039,160039,11,25.11345100402832,difference between a hotel and motel
1136043,1634128,1634128,12,25.06748580932617,difference between a hotel and motel
1136043,3028339,3028339,13,24.98632431030273,difference between a hotel and motel
1136043,6893735,6893735,14,24.901302337646484,difference between a hotel and motel
1136043,852197,852197,15,24.73739051818848,difference between a hotel and motel
1136043,852195,852195,16,24.67273330688477,difference between a hotel and motel
1136043,8728070,8728070,17,24.664608001708984,difference between a hotel and motel
1136043,6420305,6420305,18,24.557334899902344,difference between a hotel and motel
1136043,852196,852196,19,24.527454376220703,difference between a hotel and motel
1136043,3551100,3551100,20,24.136499404907227,difference between a hotel and motel
1136043,1634134,1634134,21,24.117366790771484,difference between a hotel and motel
1136043,1056541,1056541,22,24.08662796020508,difference between a hotel and motel
1136043,6420309,6420309,23,24.014278411865234,difference between a hotel and motel
1136043,5369635,5369635,24,24.000877380371094,difference between a hotel and motel
1136043,1634131,1634131,25,23.756940841674805,difference between a hotel and motel
1136043,8728078,8728078,26,23.701736450195312,difference between a hotel and motel
1136043,6893741,6893741,27,23.6147575378418,difference between a hotel and motel
1136043,160044,160044,28,23.554597854614254,difference between a hotel and motel
1136043,3551098,3551098,29,23.40413856506348,difference between a hotel and motel
1136043,1056535,1056535,30,23.351661682128903,difference between a hotel and motel
1136043,6844640,6844640,31,23.34687042236328,difference between a hotel and motel
1136043,6788434,6788434,32,23.14720916748047,difference between a hotel and motel
1136043,2682608,2682608,33,23.12261199951172,difference between a hotel and motel
1136043,4687582,4687582,34,23.103103637695312,difference between a hotel and motel
1136043,6075085,6075085,35,23.06052017211914,difference between a hotel and motel
1136043,5058916,5058916,36,23.037303924560547,difference between a hotel and motel
1136043,6608380,6608380,37,23.021961212158203,difference between a hotel and motel
1136043,4078313,4078313,38,22.93874740600586,difference between a hotel and motel
1136043,5932683,5932683,39,22.921566009521484,difference between a hotel and motel
1136043,8295223,8295223,40,22.920867919921875,difference between a hotel and motel
1136043,1056540,1056540,41,22.91534423828125,difference between a hotel and motel
1136043,1634133,1634133,42,22.89263153076172,difference between a hotel and motel
1136043,4763663,4763663,43,22.806730270385746,difference between a hotel and motel
1136043,8509309,8509309,44,22.78890609741211,difference between a hotel and motel
1136043,1056537,1056537,45,22.76984977722168,difference between a hotel and motel
1136043,6844644,6844644,46,22.690162658691406,difference between a hotel and motel
1136043,743006,743006,47,22.66679954528809,difference between a hotel and motel
1136043,7857306,7857306,48,22.585309982299805,difference between a hotel and motel
1136043,4055271,4055271,49,22.571964263916016,difference between a hotel and motel
1136043,160042,160042,50,22.476316452026367,difference between a hotel and motel
1136043,6893740,6893740,51,22.40365600585937,difference between a hotel and motel
1136043,1272174,1272174,52,22.367950439453125,difference between a hotel and motel
1136043,995242,995242,53,22.356475830078125,difference between a hotel and motel
1136043,5652421,5652421,54,22.273988723754883,difference between a hotel and motel
1136043,8429714,8429714,55,22.2491455078125,difference between a hotel and motel
1136043,1776591,1776591,56,22.22577476501465,difference between a hotel and motel
1136043,752550,752550,57,22.22454071044922,difference between a hotel and motel
1136043,6893736,6893736,58,22.208240509033203,difference between a hotel and motel
1136043,3028340,3028340,59,22.1901912689209,difference between a hotel and motel
1136043,5326188,5326188,60,22.188907623291016,difference between a hotel and motel
1136043,4794922,4794922,61,22.140792846679688,difference between a hotel and motel
1136043,8612480,8612480,62,22.13884162902832,difference between a hotel and motel
1136043,8009556,8009556,63,22.12924194335937,difference between a hotel and motel
1136043,4931857,4931857,64,22.04700088500977,difference between a hotel and motel
1136043,837097,837097,65,22.031442642211918,difference between a hotel and motel
1136043,5369633,5369633,66,22.022384643554688,difference between a hotel and motel
1136043,1634137,1634137,67,22.01386260986328,difference between a hotel and motel
1136043,1746370,1746370,68,22.00377082824707,difference between a hotel and motel
1136043,2682609,2682609,69,21.993328094482425,difference between a hotel and motel
1136043,4763664,4763664,70,21.96731758117676,difference between a hotel and motel
1136043,5477706,5477706,71,21.94496154785156,difference between a hotel and motel
1136043,291319,291319,72,21.94253921508789,difference between a hotel and motel
1136043,3228475,3228475,73,21.93213653564453,difference between a hotel and motel
1136043,2581903,2581903,74,21.926239013671875,difference between a hotel and motel
1136043,6464514,6464514,75,21.92078018188477,difference between a hotel and motel
1136043,1335903,1335903,76,21.90438461303711,difference between a hotel and motel
1136043,3984598,3984598,77,21.888877868652344,difference between a hotel and motel
1136043,8728075,8728075,78,21.884178161621094,difference between a hotel and motel
1136043,6614531,6614531,79,21.867450714111328,difference between a hotel and motel
1136043,2414450,2414450,80,21.86688232421875,difference between a hotel and motel
1136043,3551093,3551093,81,21.86503791809082,difference between a hotel and motel
1136043,517412,517412,82,21.85737991333008,difference between a hotel and motel
1136043,6893738,6893738,83,21.84303855895996,difference between a hotel and motel
1136043,913140,913140,84,21.82582092285156,difference between a hotel and motel
1136043,5640654,5640654,85,21.82269287109375,difference between a hotel and motel
1136043,1776588,1776588,86,21.79340362548828,difference between a hotel and motel
1136043,7439215,7439215,87,21.7905330657959,difference between a hotel and motel
1136043,7012123,7012123,88,21.78203582763672,difference between a hotel and motel
1136043,2975797,2975797,89,21.76757049560547,difference between a hotel and motel
1136043,7355225,7355225,90,21.754329681396484,difference between a hotel and motel
1136043,4188938,4188938,91,21.738025665283203,difference between a hotel and motel
