qid,query,docno,docid,score,rank
148538,difference between rn and bsn,615402,615402,0.87775695,107
148538,difference between rn and bsn,4660637,4660637,0.87774754,108
148538,difference between rn and bsn,7407811,7407811,0.8774692,109
148538,difference between rn and bsn,1311205,1311205,0.8774468,110
148538,difference between rn and bsn,1985495,1985495,0.8772836,111
148538,difference between rn and bsn,332406,332406,0.8769741,112
148538,difference between rn and bsn,6543862,6543862,0.8769319,113
148538,difference between rn and bsn,1950983,1950983,0.8768656,114
148538,difference between rn and bsn,5920075,5920075,0.8768643,115
148538,difference between rn and bsn,6187463,6187463,0.8768027,116
148538,difference between rn and bsn,3631453,3631453,0.87668216,117
148538,difference between rn and bsn,3993296,3993296,0.8763248,118
148538,difference between rn and bsn,4225985,4225985,0.87625945,119
451602,medicare s definition of mechanical ventilation,5179251,5179251,0.8870094,0
451602,medicare s definition of mechanical ventilation,8390518,8390518,0.8810129,1
451602,medicare s definition of mechanical ventilation,5475308,5475308,0.8752669,2
451602,medicare s definition of mechanical ventilation,8383461,8383461,0.87307334,3
451602,medicare s definition of mechanical ventilation,1094139,1094139,0.87198246,4
451602,medicare s definition of mechanical ventilation,5538936,5538936,0.87189883,5
451602,medicare s definition of mechanical ventilation,8540473,8540473,0.8710207,6
451602,medicare s definition of mechanical ventilation,5538938,5538938,0.87095857,7
451602,medicare s definition of mechanical ventilation,4874640,4874640,0.8707263,8
451602,medicare s definition of mechanical ventilation,3177691,3177691,0.8706975,9
451602,medicare s definition of mechanical ventilation,8383465,8383465,0.8696804,10
451602,medicare s definition of mechanical ventilation,5211036,5211036,0.86810744,11
451602,medicare s definition of mechanical ventilation,2176450,2176450,0.8627237,12
451602,medicare s definition of mechanical ventilation,5538942,5538942,0.86164355,13
451602,medicare s definition of mechanical ventilation,1277290,1277290,0.8615708,14
451602,medicare s definition of mechanical ventilation,6286975,6286975,0.8614947,15
451602,medicare s definition of mechanical ventilation,8540470,8540470,0.8612205,16
451602,medicare s definition of mechanical ventilation,5053852,5053852,0.8610375,17
451602,medicare s definition of mechanical ventilation,7792100,7792100,0.8609353,18
451602,medicare s definition of mechanical ventilation,2312864,2312864,0.8599268,19
451602,medicare s definition of mechanical ventilation,4453606,4453606,0.85886014,20
451602,medicare s definition of mechanical ventilation,6286977,6286977,0.858854,21
451602,medicare s definition of mechanical ventilation,8390525,8390525,0.858407,22
451602,medicare s definition of mechanical ventilation,1626653,1626653,0.8578936,23
451602,medicare s definition of mechanical ventilation,1277294,1277294,0.8577218,24
451602,medicare s definition of mechanical ventilation,8621776,8621776,0.8575063,25
451602,medicare s definition of mechanical ventilation,2176453,2176453,0.85732985,26
451602,medicare s definition of mechanical ventilation,5538937,5538937,0.8573127,27
451602,medicare s definition of mechanical ventilation,3177699,3177699,0.85701764,28
451602,medicare s definition of mechanical ventilation,4487185,4487185,0.85682225,29
451602,medicare s definition of mechanical ventilation,5179245,5179245,0.8564758,30
451602,medicare s definition of mechanical ventilation,6286979,6286979,0.8560299,31
451602,medicare s definition of mechanical ventilation,8019873,8019873,0.8559542,32
451602,medicare s definition of mechanical ventilation,2176455,2176455,0.855803,33
451602,medicare s definition of mechanical ventilation,96222,96222,0.85548663,34
451602,medicare s definition of mechanical ventilation,7800959,7800959,0.85426366,35
451602,medicare s definition of mechanical ventilation,4453605,4453605,0.8538882,36
451602,medicare s definition of mechanical ventilation,8214452,8214452,0.8538712,37
451602,medicare s definition of mechanical ventilation,1078133,1078133,0.853689,38
451602,medicare s definition of mechanical ventilation,3090666,3090666,0.8530859,39
451602,medicare s definition of mechanical ventilation,6719253,6719253,0.852546,40
451602,medicare s definition of mechanical ventilation,1277289,1277289,0.8525034,41
451602,medicare s definition of mechanical ventilation,2922145,2922145,0.8523742,42
451602,medicare s definition of mechanical ventilation,2084909,2084909,0.8520001,43
451602,medicare s definition of mechanical ventilation,6286980,6286980,0.8519417,44
451602,medicare s definition of mechanical ventilation,4345752,4345752,0.85173225,45
451602,medicare s definition of mechanical ventilation,8672567,8672567,0.8517016,46
451602,medicare s definition of mechanical ventilation,5475312,5475312,0.8513131,47
451602,medicare s definition of mechanical ventilation,96229,96229,0.8512313,48
451602,medicare s definition of mechanical ventilation,1314125,1314125,0.85105234,49
451602,medicare s definition of mechanical ventilation,6618756,6618756,0.85047084,50
451602,medicare s definition of mechanical ventilation,4874641,4874641,0.8503835,51
451602,medicare s definition of mechanical ventilation,5538945,5538945,0.84972167,52
451602,medicare s definition of mechanical ventilation,1094138,1094138,0.849721,53
451602,medicare s definition of mechanical ventilation,7800962,7800962,0.84929544,54
451602,medicare s definition of mechanical ventilation,6286976,6286976,0.8492743,55
451602,medicare s definition of mechanical ventilation,1314126,1314126,0.8490747,56
451602,medicare s definition of mechanical ventilation,3177694,3177694,0.84867704,57
451602,medicare s definition of mechanical ventilation,6286978,6286978,0.8486215,58
451602,medicare s definition of mechanical ventilation,1078138,1078138,0.8483263,59
451602,medicare s definition of mechanical ventilation,8485131,8485131,0.84831715,60
451602,medicare s definition of mechanical ventilation,5018391,5018391,0.84817886,61
451602,medicare s definition of mechanical ventilation,6286981,6286981,0.8481016,62
451602,medicare s definition of mechanical ventilation,8033471,8033471,0.8480092,63
451602,medicare s definition of mechanical ventilation,7804169,7804169,0.8478935,64
451602,medicare s definition of mechanical ventilation,8383463,8383463,0.84759164,65
451602,medicare s definition of mechanical ventilation,6427550,6427550,0.8475043,66
451602,medicare s definition of mechanical ventilation,8243804,8243804,0.8474925,67
451602,medicare s definition of mechanical ventilation,5179250,5179250,0.8474532,68
451602,medicare s definition of mechanical ventilation,7179473,7179473,0.84743655,69
451602,medicare s definition of mechanical ventilation,1379712,1379712,0.84738374,70
451602,medicare s definition of mechanical ventilation,5018394,5018394,0.84721696,71
451602,medicare s definition of mechanical ventilation,2942560,2942560,0.8471812,72
451602,medicare s definition of mechanical ventilation,930490,930490,0.8464351,73
451602,medicare s definition of mechanical ventilation,549579,549579,0.84635556,74
451602,medicare s definition of mechanical ventilation,1277293,1277293,0.8461821,75
451602,medicare s definition of mechanical ventilation,8540468,8540468,0.846077,76
451602,medicare s definition of mechanical ventilation,5053853,5053853,0.84596,77
451602,medicare s definition of mechanical ventilation,1078134,1078134,0.8458147,78
451602,medicare s definition of mechanical ventilation,7403454,7403454,0.84580404,79
451602,medicare s definition of mechanical ventilation,6618755,6618755,0.845717,80
451602,medicare s definition of mechanical ventilation,6959293,6959293,0.8454572,81
451602,medicare s definition of mechanical ventilation,4453608,4453608,0.8451932,82
451602,medicare s definition of mechanical ventilation,2756872,2756872,0.84517854,83
451602,medicare s definition of mechanical ventilation,8695415,8695415,0.84508675,84
451602,medicare s definition of mechanical ventilation,2212059,2212059,0.84505385,85
451602,medicare s definition of mechanical ventilation,4559048,4559048,0.8448771,86
451602,medicare s definition of mechanical ventilation,8214451,8214451,0.84482276,87
451602,medicare s definition of mechanical ventilation,7403459,7403459,0.8446877,88
451602,medicare s definition of mechanical ventilation,6286973,6286973,0.84453034,89
451602,medicare s definition of mechanical ventilation,1094131,1094131,0.8445262,90
451602,medicare s definition of mechanical ventilation,8436162,8436162,0.84446776,91
451602,medicare s definition of mechanical ventilation,2486933,2486933,0.84444976,92
451602,medicare s definition of mechanical ventilation,7804170,7804170,0.84440356,93
451602,medicare s definition of mechanical ventilation,2486935,2486935,0.84436285,94
451602,medicare s definition of mechanical ventilation,5402587,5402587,0.84426296,95
451602,medicare s definition of mechanical ventilation,3090670,3090670,0.84407365,96
451602,medicare s definition of mechanical ventilation,7804173,7804173,0.8440716,97
451602,medicare s definition of mechanical ventilation,5018392,5018392,0.8436237,98
451602,medicare s definition of mechanical ventilation,7232293,7232293,0.8432755,99
451602,medicare s definition of mechanical ventilation,7403453,7403453,0.8430904,100
451602,medicare s definition of mechanical ventilation,5179249,5179249,0.8429012,101
451602,medicare s definition of mechanical ventilation,2244874,2244874,0.8424597,102
451602,medicare s definition of mechanical ventilation,6132119,6132119,0.842258,103
451602,medicare s definition of mechanical ventilation,4850339,4850339,0.84221846,104
451602,medicare s definition of mechanical ventilation,8625086,8625086,0.84211385,105
451602,medicare s definition of mechanical ventilation,2073306,2073306,0.84198964,106
451602,medicare s definition of mechanical ventilation,5179246,5179246,0.8419428,107
451602,medicare s definition of mechanical ventilation,4301185,4301185,0.8418778,108
451602,medicare s definition of mechanical ventilation,8055026,8055026,0.8418174,109
451602,medicare s definition of mechanical ventilation,7232295,7232295,0.84177417,110
451602,medicare s definition of mechanical ventilation,2941692,2941692,0.8415948,111
451602,medicare s definition of mechanical ventilation,2618829,2618829,0.84141874,112
451602,medicare s definition of mechanical ventilation,2600846,2600846,0.84136015,113
451602,medicare s definition of mechanical ventilation,6618763,6618763,0.84127545,114
451602,medicare s definition of mechanical ventilation,2486936,2486936,0.84127325,115
451602,medicare s definition of mechanical ventilation,2467238,2467238,0.8410087,116
451602,medicare s definition of mechanical ventilation,8485136,8485136,0.8410044,117
451602,medicare s definition of mechanical ventilation,4642303,4642303,0.84098077,118
451602,medicare s definition of mechanical ventilation,5897795,5897795,0.84093845,119
359349,how to find the midsegment of a trapezoid,68649,68649,0.9254008,0
359349,how to find the midsegment of a trapezoid,68648,68648,0.9249401,1
359349,how to find the midsegment of a trapezoid,2826510,2826510,0.9229504,2
359349,how to find the midsegment of a trapezoid,3223833,3223833,0.9219134,3
359349,how to find the midsegment of a trapezoid,576628,576628,0.9148005,4
359349,how to find the midsegment of a trapezoid,5615181,5615181,0.91372734,5
359349,how to find the midsegment of a trapezoid,3223831,3223831,0.91364026,6
359349,how to find the midsegment of a trapezoid,3900185,3900185,0.912644,7
359349,how to find the midsegment of a trapezoid,3193824,3193824,0.9098477,8
359349,how to find the midsegment of a trapezoid,943229,943229,0.9072964,9
359349,how to find the midsegment of a trapezoid,4013723,4013723,0.9070425,10
359349,how to find the midsegment of a trapezoid,68647,68647,0.9043329,11
359349,how to find the midsegment of a trapezoid,68653,68653,0.90301776,12
359349,how to find the midsegment of a trapezoid,576629,576629,0.90082407,13
359349,how to find the midsegment of a trapezoid,6108721,6108721,0.8977926,14
359349,how to find the midsegment of a trapezoid,4020470,4020470,0.89583796,15
359349,how to find the midsegment of a trapezoid,2293820,2293820,0.8935648,16
